1751|137039
1752|12983
1752|88
1771|32341
1774|8
1777|750
1779|92090
1780|220
1803|8252
1815|15538
1830|1823
1838|14454
1838|510
1843|188
1845|8252
1847|88
1849|2342
1850|3571
1853|1348
1853|2941
1855|8135
1857|280
1871|8
1872|12755
1873|349
1875|1879
1882|531
1888|32408
1898|113373
1898|11991
1899|1901
1902|308
1902|3571
1908|349
1911|20752
1912|10789
1912|1243
1912|13813
1912|1427
1912|18915
1912|2312
1912|3547
1912|5438
1912|91840
1915|7287
1921|77
1927|34190
1929|8184
1930|14454
1930|3571
1937|1988
1937|8
1943|1912
1943|59
1944|99928
1945|387
1957|43352
1957|5193
1958|1917
1979|88
1981|41572
1982|15227
1984|5288
1988|28951
1988|32204
1993|38052
1997|855
2000|35843
2002|8494
2005|148294
2014|11921
2014|177272
2014|22051
2014|25088
2014|2941
2014|33833
2014|4830
2014|492
2014|94
2017|35843
2020|20050
2024|80
2028|211
2028|77
2030|3115
2034|14957
2043|7277
2051|14454
2053|12514
2057|14454
2071|130884
2074|1277
2075|301
2075|383
2078|14454
2080|21814
2080|301
2081|130884
2099|77
2102|15
2105|2342
2108|548
2111|44084
2121|583
2133|89024
2139|23793
2143|118818
2143|2799
2143|511
2143|94
2145|10789
2145|1852
2148|24573
2149|27135
2149|28
2149|5
2149|9304
2150|77
2150|88
2157|14454
2157|1984
2157|20050
2157|3571
2157|429
2159|28
2159|77
2159|88
2170|3535
2173|22451
2175|54258
2177|113372
2177|17155
2177|27135
2178|181104
2178|19913
2178|33442
2178|89805
2180|3808
2183|2417
2184|38
2187|188
2187|48540
2187|973
2188|505
2189|1971
2192|14454
2197|18325
2199|297
2201|1390
2205|110093
2205|220
2207|44922
2213|2373
2213|77
2214|19843
2214|39874
2215|3571
2217|28547
2218|39874
2218|42380
2218|88
2220|4380
2221|2373
2221|77
2230|13820
2237|10290
2237|135228
2237|159971
2237|171322
2237|174075
2237|177431
2237|18700
2237|42354
2237|48530
2237|7442
2237|79232
2237|83432
2238|5102
2242|3808
2242|505
2251|2243
2252|7312
2255|25195
2273|57754
2280|54550
2280|9881
2284|3994
2287|80942
2294|455
2298|2949
2298|94
2300|349
2302|14571
2304|118818
2307|3571
2308|1720
2308|431
2308|77
2310|5
2312|10159
2312|12882
2312|18915
2312|531
2315|3571
2318|13027
2321|3533
2325|23129
2338|55539
2342|134095
2344|35843
2352|511
2355|2402
2358|13900
2370|120179
2371|19837
2371|88
2373|10513
2373|23477
2373|2377
2373|33070
2373|44183
2373|5123
2374|13235
2374|154953
2374|20718
2374|75784
2374|9402
2379|2373
2381|49840
2382|1722
2387|115225
2387|121510
2387|3571
2389|29054
2391|14454
2392|120179
2392|88
2401|2218
2405|93051
2407|2372
2408|27145
2409|857
2409|91040
2415|400
2417|519
2421|13808
2421|14454
2421|349
2422|138
2422|29111
2423|17508
2423|50901
2423|7274
2423|995
2430|14957
2430|1945
2430|349
2430|387
2430|88
2432|14192
2432|2342
2432|5907
2432|88
2440|14454
2440|4322
2443|54733
2445|19392
2445|43085
2447|11710
2447|485
2450|3479
2452|1881
2473|335
2477|1880
2477|1988
2477|2342
2477|519
2477|78
2477|88
2482|18570
2485|2513
2485|7998
2488|139252
2488|17004
2491|308
2491|374
2494|1301
2497|7501
2498|39885
2500|3798
2500|5137
2502|987
2509|14454
2509|3571
2513|25984
2513|5387
2513|88
2514|1301
2517|10819
2517|11555
2518|5253
2520|349
2521|7937
2522|72553
2529|485
2533|220
2533|84
2537|37891
2540|891
2541|1301
2541|485
2547|8498
2552|3237
2553|44022
2555|13813
2555|349
2555|3998
2555|4208
2555|7437
2555|88
2558|15821
2558|3571
2570|2353
2570|43085
2579|3571
2579|4559
2579|7437
2580|14957
2580|1945
2581|9101
2584|750
2585|14454
2588|11714
2589|2342
2589|88
2599|349
2704|8021
2710|21752
2710|389
2712|1343
2713|107712
2714|88
2715|143
2715|1445
2719|400
2722|1455
2725|492
2727|220
2727|349
2727|5792
2729|24802
2731|138
2732|205
2732|2417
2732|3132
2732|3138
2733|7238
2735|144791
2735|1988
2742|105219
2751|13122
2754|88
2755|2750
2758|2417
2773|3571
2773|88
2774|8135
2775|305
2775|47794
2777|77
2779|2244
2779|4328
2781|3237
2783|749
2787|3571
2787|531
2788|2320
2789|88
2790|28705
2791|18848
2801|3383
2802|88
2803|735
2804|2824
2804|400
2807|113358
2807|52848
2811|2874
2812|115279
2812|2813
2812|45109
2813|113358
2813|1837
2813|243
2813|2824
2813|49122
2813|505
2815|113358
2818|2817
2818|3232
2819|2871
2819|2911
2821|229
2825|2808
2827|2899
2827|7274
2829|2804
2832|2813
2835|19009
2838|51757
2844|5245
2847|88
2849|2885
2849|3821
2850|104320
2872|229
2872|38014
2875|229
2879|14454
2881|2921
2883|41425
2885|134938
2885|2911
2888|2915
2889|2919
2891|158148
2891|2915
2892|2927
2893|3232
2893|38009
2897|2877
2899|2900
2900|101987
2900|2890
2900|2911
2900|2913
2900|2921
2903|113358
2903|58522
2904|101738
2907|119834
2907|3393
2910|51742
2911|383
2911|43905
2912|158295
2912|349
2913|3571
2915|2890
2915|505
2935|2813
2937|2941
2939|77
2940|885
2944|2949
2944|3115
2948|25580
2948|88
2952|77
2953|178
2955|118818
2955|17712
2955|3140
2957|17712
2957|2949
2957|8135
2958|2320
2958|35843
2958|5310
2959|91948
2970|1322
2973|1534
2974|11103
2983|4427
2987|77
2990|14454
2991|29743
2991|9323
2993|1984
3002|130884
3002|23389
3002|519
3005|40220
3010|11844
3010|245
3013|21517
3014|93514
3022|71277
3024|8404
3025|505
3027|349
3027|390
3027|39885
3027|5155
3027|91840
3030|1343
3031|11947
3041|4182
3042|73478
3044|157007
3047|27913
3048|31975
3048|45
3050|1239
3053|505
3053|7274
3055|87707
3058|91989
3059|11991
3059|14454
3059|2243
3070|11202
3070|485
3078|2280
3085|14454
3092|9353
3094|531
3097|3571
3100|291
3101|89307
3104|1134
3104|1988
3104|314
3104|5193
3104|82474
3104|94395
3104|95510
3108|205
3109|349
3109|72108
3109|7279
3109|8
3109|88
3113|1231
3113|3144
3113|531
3113|8135
3115|102251
3115|2320
3115|35843
3115|91840
3117|1348
3117|1988
3117|88
3121|19009
3122|8135
3124|22478
3125|2320
3125|3141
3125|31453
3125|3547
3125|3571
3125|531
3125|715
3125|752
3125|8135
3125|88
3127|8135
3131|718
3133|27231
3134|3571
3139|3571
3141|1898
3141|531
3141|715
3141|88
3143|79970
3153|5245
3155|3113
3157|88
3158|14454
3171|243
3172|2911
3172|3571
3175|245
3181|52393
3182|228
3182|3834
3183|519
3184|307
3188|13799
3188|39889
3188|88
3203|88
3204|8321
3214|3207
3215|29727
3215|38905
3219|12959
3222|115139
3222|18717
3222|48805
3223|10809
3229|2934
3232|38040
3238|90495
3240|2177
3240|245
3241|2854
3242|14454
3254|101819
3255|110903
3255|88
3272|88
3273|88
3282|3459
3283|3047
3287|105722
3287|13808
3287|13813
3287|2014
3287|220
3287|3571
3287|8
3287|80814
3287|88
3289|103447
3292|14075
3293|28872
3294|389
3300|103447
3300|2221
3300|3289
3300|43709
3300|88
3302|88
3305|3237
3307|3237
3310|14454
3311|11555
3328|2941
3328|88
3330|3237
3335|3385
3339|78883
3343|12142
3343|72108
3343|80
3349|5178
3353|3533
3353|9947
3354|41822
3357|183
3359|42354
3373|157
3373|9337
3377|157
3378|14454
3391|8135
3392|10987
3392|27723
3401|3571
3402|11714
3411|3412
3417|349
3417|752
3421|8321
3422|220
3422|5155
3424|474
3425|50209
3429|88
3430|20373
3430|3419
3433|214
3433|2417
3433|750
3434|1988
3437|2417
3437|531
3437|88
3444|119517
3444|54771
3448|979
3458|22440
3474|3483
3480|39420
3483|3479
3483|41004
3484|108787
3489|7274
3489|88
3491|10987
3491|799
3492|50021
3499|105121
3501|35843
3504|102059
3504|77
3504|9351
3505|88
3508|42218
3515|15285
3517|14454
3517|17934
3518|1988
3519|88
3520|20809
3520|20853
3520|20883
3521|503
3524|3500
3524|3515
3527|4499
3533|35727
3533|4182
3533|48540
3533|7114
3534|37180
3534|88
3535|39527
3539|32218
3542|832
3544|118818
3545|301
3547|110903
3547|11991
3547|13808
3547|13820
3547|180459
3547|19870
3547|27723
3547|49123
3547|511
3547|88
3547|92274
3547|9704
3548|12983
3550|77
3554|8135
3555|4599
3557|3889
3559|103309
3559|7274
3571|39885
3572|3571
3572|88
3580|8135
3581|21585
3581|78721
3581|92785
3582|1343
3583|50901
3584|10951
3584|511
3585|14237
3587|1021
3588|11724
3588|1984
3588|45597
3588|49122
3588|7505
3591|12983
3593|511
3597|8321
3598|220
3598|3547
3598|45129
3598|49007
3598|511
3598|702
3599|22172
3701|22304
3704|142
3709|2280
3710|3571
3712|3998
3718|349
3719|1877
3723|3730
3724|1037
3724|1134
3727|7320
3731|11792
3733|88
3735|1037
3738|919
3742|22775
3742|3730
3745|7320
3747|50901
3752|18431
3755|5437
3757|39959
3770|11792
3770|74014
3771|14454
3774|12949
3774|18915
3774|33053
3781|4001
3784|13795
3784|88
3791|1503
3792|3809
3797|97079
3801|3547
3801|4509
3801|9704
3803|5478
3804|2554
3804|502
3805|77352
3808|13890
3808|27135
3808|4380
3808|9831
3812|3224
3813|40214
3815|283
3817|3571
3820|107484
3820|113358
3820|228
3820|3571
3822|2872
3824|101717
3824|91
3827|3571
3828|85005
3830|273
3831|101747
3841|291
3841|52793
3842|38040
3842|57024
3843|109253
3844|104282
3845|2889
3847|5040
3848|104320
3850|107481
3851|102724
3852|45109
3859|2891
3859|3227
3875|13127
3875|43355
3875|8135
3878|41348
3880|51
3882|1880
3882|511
3887|1343
3890|2342
3891|1852
3891|810
3891|995
3893|3924
3893|90721
3899|979
3900|14238
3900|22305
3900|3703
3903|1174
3905|1343
3905|308
3905|88
3907|3592
3909|14241
3919|1134
3921|8135
3922|3115
3922|88
3922|920
3922|957
3925|112422
3925|3571
3927|23009
3927|8189
3929|78721
3932|1988
3932|3703
3934|14237
3935|3228
3935|9881
3941|1231
3947|13999
3948|879
3949|73
3949|77
3950|11714
3953|88
3972|11991
3972|132820
3972|27484
3972|3228
3972|40185
3972|40973
3972|511
3972|5155
3978|1231
3982|43
3983|11939
3991|3985
3993|14454
3994|27483
3994|3228
3994|349
3994|3972
3994|3998
3998|121414
3998|35729
3998|42172
3998|79198
4000|23801
4002|1002
4002|189
4003|4038
4005|174715
4005|2572
4005|49122
4005|702
4007|43797
4009|13553
4010|1343
4012|3571
4013|11318
4014|12928
4017|89802
4018|11318
4018|18700
4019|12930
4019|3193
4019|349
4019|4043
4019|88
4021|98988
4022|88
4024|11318
4024|293
4024|32317
4024|88
4025|47329
4028|1727
4030|88
4033|8135
4034|43912
4035|1231
4037|88
4040|1343
4040|3571
4041|253
4047|8135
4049|11318
4054|4172
4057|98444
4071|2342
4072|4098
4072|891
4074|8135
4075|511
4079|1988
4080|339
4083|1343
4084|41425
4084|4795
4089|25312
4089|291
4089|3808
4089|519
4089|531
4089|54089
4089|5445
4090|88
4092|1231
4092|12928
4093|31975
4093|531
4094|419
4094|88
4095|13808
4098|25335
4100|4098
4102|531
4103|4404
4104|15134
4107|529
4108|88
4110|920
4114|349
4125|19870
4125|3479
4127|531
4129|13798
4129|3571
4132|12928
4133|189
4135|23389
4137|43914
4138|145
4138|42182
4139|14454
4140|88
4143|42051
4144|14925
4145|88
4149|51
4152|51
4153|15407
4154|4493
4158|828
4159|4182
4171|11991
4174|4172
4174|47329
4178|1988
4181|15807
4182|13798
4182|15210
4182|15488
4182|25091
4182|4177
4182|42182
4184|13808
4184|88
4187|15210
4189|14454
4190|17358
4191|14454
4195|137451
4198|7279
4209|77907
4212|153053
4218|1231
4218|31975
4223|77
4225|15039
4225|2342
4225|8135
4228|27013
4229|11801
4229|1231
4230|1597
4230|4751
4231|35091
4235|35843
4237|1343
4238|1827
4242|2177
4243|9707
4247|51
4249|9221
4253|19323
4257|5799
4272|50901
4274|14454
4275|78017
4279|122714
4281|94
4282|88
4283|1231
4283|497
4285|18431
4285|1988
4285|32204
4285|71277
4285|805
4288|2417
4290|4717
4297|32204
4298|3571
4299|188
4300|188
4303|88
4304|27483
4304|4349
4305|428
4309|13553
4309|48300
4309|94232
4310|14170
4310|9853
4317|41278
4318|10838
4322|15210
4322|20385
4322|23940
4322|3571
4332|88
4334|4325
4339|11187
4339|979
4340|88
4341|1988
4341|88
4342|2417
4345|13141
4345|4177
4345|511
4349|41278
4351|48300
4352|4200
4354|2179
4354|88
4355|205
4372|94818
4377|301
4383|2417
4385|10589
4385|7340
4389|77
4394|3808
4395|88
4398|13808
4398|17508
4398|1988
4398|3571
4400|23009
4402|14793
4403|3141
4407|1984
4407|735
4413|13820
4413|3533
4413|88
4418|18580
4422|77
4428|11555
4430|11443
4439|4428
4441|70395
4452|1230
4452|1270
4457|5329
4458|32274
4470|1343
4472|485
4477|4537
4480|1037
4480|21400
4481|88
4483|4481
4488|25872
4492|1343
4493|15227
4493|15821
4493|24272
4493|3571
4495|531
4501|511
4504|389
4504|4479
4504|88
4507|4528
4509|11593
4509|12818
4509|13795
4509|13808
4509|13890
4509|18309
4509|18915
4509|22380
4509|2417
4509|349
4509|3549
4509|35843
4509|43440
4509|4537
4509|4570
4509|50901
4509|5137
4509|7151
4509|7178
4509|7194
4509|91840
4514|13890
4514|18915
4514|19178
4514|21397
4514|419
4514|4378
4514|47124
4514|7122
4518|3571
4519|10091
4519|17871
4520|13747
4523|2417
4525|1988
4527|14121
4527|389
4528|18915
4528|28872
4528|349
4528|44907
4528|47794
4529|59555
4530|98073
4531|47794
4532|11919
4533|107174
4537|11911
4537|4528
4537|4570
4538|35843
4543|1879
4549|1834
4549|47794
4549|88
4557|35843
4557|7121
4558|4507
4570|13820
4570|13854
4570|47794
4571|349
4572|13808
4573|349
4574|1270
4574|3571
4574|3808
4574|4380
4574|77
4574|8135
4583|2342
4590|12983
4597|3571
4700|4291
4714|88
4715|11355
4718|17881
4718|1988
4724|11341
4728|2138
4730|2014
4730|2941
4733|4531
4734|14845
4734|91840
4735|8391
4737|3997
4738|7274
4745|1988
4749|88
4750|1343
4753|23854
4770|104190
4770|291
4770|8
4772|134095
4772|2342
4773|113823
4777|1343
4778|35843
4783|1877
4783|4073
4785|1988
4788|2342
4789|3407
4792|88
4794|35843
4798|1134
4799|2342
4801|4098
4802|4
4802|891
4804|1134
4807|1037
4808|531
4810|2342
4810|41425
4813|25312
4813|25335
4813|25339
4813|92901
4818|14539
4822|1373
4823|77787
4828|7404
4830|12751
4830|2014
4830|3547
4830|511
4832|155270
4839|120201
4839|8
4840|15
4841|329
4841|41280
4843|77
4847|14733
4849|1231
4851|7741
4853|3571
4858|112505
4859|2014
4859|88
4870|43997
4872|12473
4873|14557
4873|39511
4874|35325
4878|35125
4878|4910
4878|99030
4879|103080
4882|14454
4883|5810
4884|14075
4884|19913
4884|31217
4887|7533
4888|118027
4888|44195
4888|8920
4890|4910
4892|30230
4893|35353
4895|57122
4898|40305
4899|4885
4902|20904
4905|123942
4905|4893
4905|51704
4911|40312
4914|118525
4914|37545
4917|3571
4917|4937
4917|77
4918|88
4919|12842
4919|280
4920|9355
4921|1988
4924|1343
4925|9355
4928|7449
4931|18325
4933|105042
4933|11318
4933|23823
4937|14845
4941|153143
4942|22229
4945|1343
4947|505
4947|542
4947|7274
4951|349
4953|11449
4957|24007
4970|8512
4974|153471
4974|1988
4974|20398
4974|2941
4974|3571
4974|3998
4974|49084
4974|8321
4977|130397
4978|1881
4985|979
4989|5005
4992|7259
4993|22833
4994|5041
5001|11555
5005|2501
5009|30518
5021|157884
5021|1837
5021|25018
5024|213
5028|301
5031|48484
5038|39422
5039|3237
5042|14454
5043|1877
5045|1390
5048|983
5051|84181
5052|2949
5052|752
5054|1281
5055|2941
5057|39885
5071|280
5071|88
5075|511
5080|1988
5082|18701
5082|5131
5084|13393
5087|115382
5087|27483
5087|48251
5087|519
5090|1390
5090|3945
5091|77
5092|14454
5093|1343
5093|15039
5093|3808
5093|93
5095|2553
5098|13821
5098|3415
5098|919
5099|2972
5101|2224
5104|2342
5104|25734
5105|79
5108|39888
5110|1984
5112|13808
5112|18038
5112|29542
5112|349
5112|3998
5114|20752
5114|5590
5121|88
5122|387
5123|110903
5123|13234
5123|13813
5123|23205
5123|27723
5123|35843
5123|3808
5123|38790
5123|4570
5123|49122
5123|51782
5123|72108
5123|88
5123|91840
5123|9881
5124|4372
5125|3479
5133|78170
5137|11991
5137|349
5137|3547
5137|4509
5137|4570
5137|511
5137|5112
5137|5155
5137|5280
5137|88
5137|92274
5139|134022
5140|7279
5144|1989
5145|77
5151|5104
5155|43723
5158|3571
5170|19843
5171|55595
5173|11714
5175|4
5177|3997
5179|8135
5181|88
5182|531
5182|5380
5185|81422
5191|15030
5191|549
5192|1813
5194|9181
5203|109372
5204|5380
5208|109379
5211|109379
5214|50052
5222|88
5227|39888
5237|511
5238|12928
5238|3998
5239|111200
5241|349
5241|88
5243|14454
5257|1274
5271|3479
5273|188
5274|152130
5277|43
5278|3497
5279|88
5280|41510
5280|511
5280|5112
5280|5137
5280|91897
5281|3228
5281|37984
5281|4177
5281|4182
5281|511
5284|11714
5284|5280
5287|1984
5291|511
5291|80
5292|1984
5293|3237
5294|511
5300|157
5301|301
5302|175710
5305|118818
5305|14454
5305|1858
5305|519
5305|837
5308|40817
5310|1343
5310|25521
5313|1137
5314|1343
5314|19029
5317|88
5319|5322
5319|88
5320|8
5325|5335
5325|5437
5328|14727
5328|5375
5328|7274
5335|35843
5335|47518
5341|108
5343|400
5348|1331
5355|220
5373|8404
5378|349
5380|2278
5380|489
5380|9221
5381|14454
5383|2287
5383|5137
5383|5335
5383|88
5387|18028
5387|19425
5388|37737
5392|13820
5392|31975
5392|5307
5394|118818
5394|1988
5401|71
5402|23911
5407|88
5408|5332
5410|205
5410|2417
5410|88
5414|12928
5414|23803
5414|389
5417|14454
5418|3479
5422|18320
5422|4720
5424|1988
5427|2941
5429|109398
5434|11740
5438|511
5444|30790
5445|13808
5447|531
5449|4380
5451|3571
5451|995
5452|88
5455|3994
5457|220
5470|13938
5470|1553
5473|39888
5475|18325
5480|47518
5482|14454
5482|7133
5483|13250
5483|3308
5484|11854
5484|18944
5484|23019
5484|291
5484|539
5485|10232
5492|4559
5492|8
5493|43405
5493|7219
5498|31975
5500|349
5500|4380
5500|5131
5500|7279
5501|59
5502|21927
5511|335
5511|7400
5517|1553
5522|88
5527|14454
5528|15407
5528|480
5530|15407
5530|32219
5538|455
5539|1270
5544|32219
5545|4717
5549|3571
5550|88
5551|5547
5552|4
5555|73239
5570|14454
5570|32532
5570|7803
5571|15310
5571|15538
5578|13798
5580|3119
5590|25421
5592|15821
5592|3571
5595|1343
5595|13798
5595|857
5597|88
5599|28207
5704|13798
5704|27484
5704|88
5712|43793
5712|88
5713|5
5714|995
5715|492
5720|30887
5721|1988
5721|8942
5723|1759
5727|4318
5730|73
5734|3571
5742|13808
5744|14454
5751|9584
5753|30881
5771|10159
5771|1988
5771|32424
5772|111144
5773|84838
5774|213
5780|30520
5781|1988
5782|72385
5783|48
5791|5795
5795|90434
5799|50947
5799|5859
5799|8135
5800|17509
5804|11714
5805|88
5807|8135
5809|181958
5810|5859
5810|7274
5810|920
5812|280
5815|3571
5818|3549
5818|5813
5819|24750
5822|1988
5823|5933
5823|7303
5824|37458
5827|1390
5828|15821
5830|88
5834|3479
5835|14454
5837|24522
5841|17518
5842|51
5843|3547
5843|3998
5843|41733
5844|3237
5849|1982
5849|40749
5849|7295
5849|88
5850|88
5851|1270
5851|2138
5851|29743
5851|3115
5851|3571
5851|58252
5852|3571
5854|88
5855|40749
5857|17729
5857|58252
5859|17552
5859|40749
5859|5843
5870|5813
5873|17507
5877|81185
5879|10924
5880|7344
5883|20053
5883|3020
5883|5859
5884|55415
5890|17507
5890|17518
5890|77
5892|2179
5892|4214
5893|41725
5895|1521
5895|9741
5898|5701
5902|88
5904|9221
5907|7274
5909|531
5911|415
5912|51
5915|37784
5915|77
5918|140114
5918|14454
5922|752
5927|43797
5932|3834
5938|1335
5942|5552
5942|8118
5943|2348
5943|88
5947|1824
5948|130884
5951|39854
5959|2320
5971|715
5972|511
5975|91279
5981|189
5981|30301
5983|88
5984|323
5984|4599
5989|8
5991|3989
5997|4599
5998|349
7002|9930
7004|9704
7008|49870
7009|2179
7011|14454
7011|8217
7013|5082
7013|88
7020|138
7020|139411
7020|14454
7020|2700
7020|3547
7020|42182
7020|50595
7020|527
7020|88
7020|957
7020|9844
7020|98992
7027|88
7029|519
7029|750
7029|78
7033|47794
7040|891
7042|91040
7053|88055
7054|1415
7054|4219
7059|20050
7077|4208
7080|2348
7095|11714
7095|47193
7100|35843
7105|14454
7109|957
7111|1343
7111|213
7111|40854
7111|4492
7111|4524
7112|22421
7113|4492
7113|59797
7114|11355
7114|4938
7115|1837
7119|57320
7121|349
7121|4528
7127|18915
7129|1343
7129|88
7130|5444
7131|83912
7132|1343
7135|1544
7145|3020
7148|3808
7149|104303
7152|15210
7152|4378
7152|88
7155|7133
7158|14454
7170|133197
7170|4738
7171|4537
7172|1373
7172|1542
7172|4528
7172|50901
7174|5444
7175|7151
7179|11329
7182|80224
7183|14572
7183|88
7187|79592
7188|47794
7188|8135
7188|957
7189|1988
7189|4487
7189|82445
7189|88
7192|7204
7192|88
7195|14454
7195|957
7198|14351
7199|31529
7199|39349
7200|4570
7200|7122
7201|3393
7203|957
7209|957
7218|4708
7219|11714
7219|42432
