14|123472|2009-01-15 13:59:04|Waiting at a recon point in sacto for the RV rambling up I-5. Family headed to Portland for a funeral. Overland.
14|123473|2008-12-24 05:19:06|Squinting hard against the pale Parisian sun. Sleep still a pounding illusion
14|123474|2008-12-23 16:08:00|At the international terminal getting ready for a  joyeux Noel. Next stop Lyon.
14|123475|2008-12-03 17:18:33|The puppy face in macys window made my heart ache
14|123476|2008-12-02 15:02:17|Situation bad, not meaning good
14|123477|2008-11-18 19:01:39|A perfectly timed gust. A flicked switch. And all the snow flakes light up on market  street.
14|123478|2008-11-13 11:55:58|Giving 60 dictionaries to 60 highly energetic 2nd graders
14|123479|2008-11-10 20:56:50|Smoke filled Indian buffet. Brown babies babble with tablas. Too many chai refills
14|123480|2008-10-31 07:06:53|Wondering... Am I in costume? Cuz it might be the way I am all the time...
14|123481|2008-10-28 17:56:15|Obamas face as a kite lifts in light wind at civic center in front of San francisco city hall
14|123482|2008-10-22 19:22:40|Union square feels like somewhere else. Which is good cuz I wish I was somewhere else.
14|123483|2008-10-13 00:15:21|Angel island glowing Like a volcano spews smoke into still  blackness above the bay
14|123484|2008-10-13 00:09:43|Alcataz or angel island is completely on fire looks like the end of world
14|123485|2008-09-19 19:19:47|Faded orange hair. Hand built gas powered machine. Introducing Bill Kennedy
14|123486|2008-09-08 13:09:17|U were in my dreams last night. Posing in dark glasses. All rockstar.
14|123487|2008-09-06 21:32:23|Chinatown alley. 7 spin and tangle with an invisible dragon. Practice makes the imaginary real.
14|123488|2008-08-27 20:39:58|Like transparent silk the first jellyfish I've ever seen in the bay undulates against the tide
14|123489|2008-08-26 21:19:02|After months away. Out at the end of this concete pier a sweet dusty peach sunset falls over my home city
14|123490|2008-08-23 22:49:00|A creepy green glow casts a cold light across the polo field sprawling in front of radiohead
14|123491|2008-08-17 17:56:10|Daydreaming on level 1 of the cloud.
14|123492|2008-08-16 16:02:42|Atop river rd over looking the delta recalling hijinks with the infamous pirates jack and rabble.
14|123493|2008-08-15 23:15:09|I've entered the land of dead dairy queens,tobacco smoke and enlpq
14|123494|2008-08-15 19:48:45|Just jumped in the steaming red zipcar. Off to the mysterious town of halt.
14|123495|2008-08-14 16:48:17|So much sunlight flooding union square. My atoms expand to absord it all.
14|123496|2009-10-16 18:13:38|I've got a vice...just cant seem to find it among the piles of expanding detritus. collector of potential. flooded with someday maybe
14|123497|2009-10-09 06:45:48|Is anyone else seeing that giant froglike alien head on the moons surface in the NASA feed? But where were the fireworks and laser beams ...
14|123498|2009-10-09 02:11:43|Curious and excited about the explosion on the moon just 4 hours away. Speaking SiFy, bombing the moon only happens to save earth from s ...
14|123499|2009-10-05 17:57:03|#eQuator cafe, the first So-Cal #Bluebottle location. Decaf Mocha, extra hot. Double walled Mubod glass...and life is tilted toward bliss.
14|123500|2009-10-04 20:36:24|a fierce, crazy wind blows chaos into beach camp and all who call it home. salt stings squinty eyes. bits and pieces are strewn about.
14|123501|2009-09-20 02:21:31|Against the hollywood hills in silhouette the Gipsy Kings fill the open air above the Greek.  I recognize every song I've never heard b4 ...
14|123502|2009-09-20 02:21:31|ound like French summer.
14|123503|2009-09-09 23:44:42|fireworks blast over Santa Monica scattering sparks into blackness. Wishing u were here for a kiss.
14|123504|2009-08-28 03:52:22|today my prototype danced for me. perfect pirouettes. beautiful? no. encouraging? so very much.
14|123505|2009-08-15 02:09:23|If Kafka gave birth atop the trade center towers on 911 and raised the child in an alien prision camp: District 9. Kinda, but not.
14|123506|2009-07-10 03:06:35|Resting in half light below the grand pyramid at the Louvre. Coffee, ink, voices in echo
14|123507|2009-07-08 13:48:25|Turns out you can renew your passport and pick it up the same day. Good thing. Going to France tonight.
14|123508|2009-07-01 18:23:04|It's all gun show in my freshly modded wetsuit for the 80 deg waters. leaving Beach Camp to test my rubber tailoring.
14|123509|2009-06-19 00:16:56|Out past the crumbling sidewalk of Electric avenue, past the beautiful people and traffic, I swam a perfect mile in  bumpy seas. Salty joy.
14|123510|2009-06-02 23:07:00|Apparently subject to the inversion layer. Today on the better end, yet still a non-believer in zero-sum
14|123511|2009-05-21 21:53:39|A broken lock is no match the 6000 lbs of magnetic force at my command. Locked out of the cloud. Stranded on Sutter.
14|123512|2009-05-20 15:50:23|In my brief away, the starchy wet breath of SF has turned to sunshine kisses. Make love to my face u evil beotch, our time is short
14|123513|2009-05-19 05:27:04|1 mile from Dawn road. Everything I left behind is in front of me now and all I've moved towards is scattered about
14|123514|2009-05-04 12:25:44|With the tent billowing on the rooftop deck of our place on Rose, Beach Camp settles as a perfect name.
14|123515|2009-04-20 14:12:52|..open arms await just 174 miles away...
15|123516|2009-11-02 12:21:22|I don't usually wear seatbelts in cabs, tho always in other cards. Shamed into it by Jace using my kid phrase on me: seatbelts save lives!
15|123517|2009-11-02 11:43:25|Watching a couple of hot Belgian dudes eat their giant cheeseburgers with forks. So cute!
15|123518|2009-11-01 19:14:06|Watching Shrek, the musical. Really hungry. Again.
15|123519|2009-11-01 14:30:51|The moment Jace has been waiting for: Doughnut Plant
15|123520|2009-11-01 13:28:57|Brunch, at last
15|123521|2009-10-31 21:02:21|Me to Jace: you're probably tired and want to go to bed, right? Jace: Not really. I'm ready for the big world. (Spoken w/total seriousness)
15|123522|2009-10-31 14:33:42|http://twitpic.com/npv07 - Lies!!!
15|123523|2009-10-31 09:59:19|Had a crazy dream in which was showing me the Dragon variation of sirsasana (which I don't think exists.)
15|123524|2009-10-31 00:20:54|that doesn't mean I have to like it!
15|123525|2009-10-31 00:09:28|Regina is playing your jam! <3
15|123526|2009-10-30 23:41:43|Omg. Regina Spektor's drummer is Matt Chamberlain. That's Tori's drummer! I feel... perhaps wrongly but... That's just... No!
15|123527|2009-10-30 23:10:27|It occurs to me that Beth wasted a perfectly good opportunity to be pregnant Amidala for Halloween. Curse me for not reminding her ;)
15|123528|2009-10-30 22:45:16|I'm in Oakland.
15|123529|2009-10-30 19:33:14|The thing about tooth nerve pain is that it comes and goes like lightening, then your body's like, all adrenaline-d up and nowhere to go.
15|123530|2009-10-30 18:18:53|First couple costume EVAR.
15|123531|2009-10-30 12:58:08|http://twitpic.com/njkum - for Halloween costume contest
15|123532|2009-10-30 12:31:49|an itself of Yahwehs
15|123533|2009-10-30 11:58:15|It totally worked.  My teeth are white as can be! But it was painful. I guess everyone is different though, might not hurt you.
15|123534|2009-10-29 23:33:03|Ohhhhhhh my poor gums and teeth. Never again, Zoom whitening, with your bolts of electricity! It may be a Tylenol PM night.
15|123535|2009-10-28 21:39:16|http://twitpic.com/ncdjn - Feel like buying these juuuust so I can click my heels three times on bad days
15|123536|2009-11-14 13:44:32|http://twitpic.com/piq6h - reasons if I can fit all your stuff can definitely fit.
15|123537|2009-11-13 21:43:10|Heading to SF Opera to see Otello. So excited!
15|123538|2009-11-13 13:41:50|Can't wait to see the new office!
15|123539|2009-11-13 10:40:49|Working from home is wonderful. Cats, tea pot, music out loud, total focus with minimal interruption!
15|123540|2009-11-12 23:20:11|Dinin' with my darlin'
15|123541|2009-11-12 20:31:33|Last night of the deepening practice series, so sad
15|123542|2009-11-12 20:17:37|Going to yoga.
15|123543|2009-11-12 17:41:22|Hoping my plants make it through the move.
15|123544|2009-11-12 13:00:39|and when does leave with for California?
15|123545|2009-11-12 13:00:04|I was wondering that, too!
15|123546|2009-11-12 01:16:25|thx for posting the ogre nose
15|123547|2009-11-11 19:53:01|I'm gonna take my wine and go home.  And have dinner with and the kids.
15|123548|2009-11-11 18:47:48|just let me know that my giant boxes of alcohol have arrived at the office.  And what perfect timing!
15|123549|2009-11-10 22:58:32|Hello world!
15|123550|2009-11-10 19:48:48|Headed to yoga- I need it. Last week was two hours of backbends, I can only hope for such luck tonight!
15|123551|2009-11-10 16:22:19|If ya like it then ya shoulda put 'RT' on it
15|123552|2009-11-10 16:08:15|I love Skitch.  So much, I love it. Don't know it?  Try it: http://skitch.com/
15|123553|2009-11-10 12:41:40|Come on, chemicals.
15|123554|2009-11-10 11:40:32|Just because everything's different doesn't mean anything has changed.
15|123555|2009-11-09 21:04:58|Inbox down to 9 unread + 30 actionable items.  All that 'ol vacation mail complete, ready to blast into next week by end of day tomorrow ;)
15|123556|2009-11-09 20:45:55|That's cool !! :)
15|123557|2009-11-09 19:34:22|Darkness.  It's all around me!
15|123558|2009-11-09 17:34:25|Checking the account of for kitten twitpics!
15|123559|2009-11-09 17:31:36|I hope you feel better!  Thanks for a wonderful weekend :)
15|123560|2009-11-09 17:07:29|Wondering why the Neiman Marcus in SF is so much less awesome than others (like in say, Las Vegas.) Love the restaurant in the SF one tho.
15|123561|2009-11-09 16:36:25|Plowing through my tasks so I can get to the tasks arising from them.
15|123562|2009-11-08 22:17:11|Living to eat another day
15|123563|2009-11-08 04:28:06|http://twitpic.com/oqs7r - Golden bodies, XS
15|123564|2009-11-08 04:26:03|http://twitpic.com/oqs38 - XS
15|123565|2009-11-08 02:45:42|Hanging out at Blush such a cute spot! Lotsa hot girls dancing around, super cute! ^_^
15|123566|2009-11-08 00:08:10|http://twitpic.com/oq7p3 - Happy birthday from Bartolotta, and your Twitter BFFs!
15|123567|2009-11-07 23:18:35|So much to look forward to I love the attention to details! But I really can't wait... For THE SPA
15|123568|2009-11-07 20:17:32|Checking out (thx it's like duck hunt but for your followers! Sweeet !
15|123569|2009-11-07 19:32:33|Hello world!
15|123570|2009-11-07 19:11:32|At the tweet up hanging out with new and familiar Twitterers alike!
15|123571|2009-11-07 18:22:03|Chatting with about cats on Twitter
15|123572|2009-11-06 19:38:58|Fernando and Greg are back on the radio at MOVIN' 99.7 beginning Thursday, Nov. 12!  Listen online at www.movin997.com
15|123573|2009-11-06 19:38:41|yay!!!!! I missed you so much!!
15|123574|2009-11-06 19:37:44|hi David, not sure why this is happening, will look into it
15|123575|2009-11-06 19:22:25|Hello world!
15|123576|2009-11-06 19:17:00|Hello world!
15|123577|2009-11-06 19:15:10|I wanna say I lean toward spponers but it's not true. I just line the sound of it
15|123578|2009-11-06 18:21:25|http://twitpic.com/ojl6g - We beat the Internet!
15|123579|2009-11-06 09:30:10|Hustling and bustling. Slept so well last night. Backbend class of dreams, or the joy of a real bed? Whatever the reason,  I'll take it.
15|123580|2009-11-05 22:40:42|Why is this happening :(
15|123581|2009-11-04 11:44:23|Dropping off the car for servicing
15|123582|2009-11-04 11:34:06|Glad to be home, glad to be heading to work
15|123583|2009-11-03 17:48:27|Blasting back to California! Ready for some DS battling on the way home
15|123584|2009-11-03 17:04:55|It's slim ladies, provides hours of entertainment. Just call it the gift that keeps on giving.
15|123585|2009-11-03 17:03:14|Jeremiah looked askance at my 2 slim bags and voiced surprise (ny/shopping..?)  My prize purchase: DSi, and the new Super Mario world.
15|123586|2009-11-03 16:37:59|Wow! Ran into in the security line and we're on the same flight! What luck!
15|123587|2009-11-02 21:25:18|http://twitpic.com/o34i2 - Enjoying the legendary Pinkberry for the first time. Jace's unlimited topping: DSi obsession!
15|123588|2009-11-02 18:05:18|http://twitpic.com/o2bht - Dining with a fine young man in a fine old city
15|123589|2009-11-02 18:02:19|Jace is in love with the natural history museum. And so am I! Science, plants, animals, stars, and a beautiful building.
15|123590|2009-11-02 14:36:30|Returning frm the Statue of Liberty, Jace's anticipated event! His favorite: the puffers that blow air on you for 20 seconds in security.
18|123591|2009-11-01 19:09:41|Sportscenter's NFL postgame analysis is a little heavy... Chris Berman seems to be weighed down by some kind of ontological ennui.
18|123592|2009-10-31 16:19:15|If you buy a safe to store valuables, won't that just tip the burglar off to steal the safe?
18|123593|2009-10-31 03:10:55|I was about to IM you... Were u there? We were too!
18|123594|2009-10-30 20:05:35|Yet another music show in Oakland... oh, the indignity of traveling to the East Bay on a Friday night.
18|123595|2009-10-30 12:12:00|Trazzler is making the big move to EC2 today so the site will be down for a spell.
18|123596|2009-10-30 11:22:50|Started using brizzly.com for Twitter updates... dig it! think it can handle all 40 of our accts? trazzler.com/twitter
18|123597|2009-10-29 20:20:50|Caught glimpse of downstairs neighbor butt neked on the way in. He's 5'8, 305 & loves Amicis pizza.
18|123598|2009-10-29 13:41:20|5pm ET, we'll be looking for your answer!
18|123599|2009-10-29 13:33:24|Today we're doing the Weekend Getaway Game with How to play: http://bit.ly/trazzlergame.
18|123600|2009-10-28 16:50:30|Whoops - itchy tweeter finger.
18|123601|2009-10-28 16:49:00|Tried listening to streaming radio
18|123602|2009-10-27 21:36:03|California could probably save a fortune by hiring the Chinese government to fix the Bay Bridge.
18|123603|2009-10-27 12:46:00|Trying out Grooveshark radio, which seems to think I love ELO.
18|123604|2009-10-26 22:28:18|There should be some kind of compensation for watching the Redskins offense
18|123605|2009-10-25 11:25:28|The worst basketball player in the history of civilization is holding court at Arkansas & 20th right now.
18|123606|2009-10-24 21:42:07|looks like we're gonna go with the European Sleep Works - Alpine Edition (made in Ontario, CA)
18|123607|2009-10-24 21:39:23|It's harder to find a hasidic hat than you might think
18|123608|2009-10-24 13:09:34|my back hurts. mattress recommendations?
18|123609|2009-10-23 17:57:19|Unlike NYC and LA, San Francisco doesn't make you feel all that bad about being broke.
18|123610|2009-10-22 21:40:22|Excited about Weekend Getaway Game http://bit.ly/trazzlergame action... is running it w/ Fairmont Hotels & Resorts on the Twitter
18|123611|2009-10-22 21:33:48|Terry Gross's pronunciation of Fresh Air is definitely the most pornographic thing you'll ever hear on NPR
18|123612|2009-10-22 11:39:29|Turns out your bank will reverse overdraft charges if you deposit a bunch of money then threaten to open an account with a different bank.
18|123613|2009-10-20 21:45:18|Dear cleaning crew: The lady in 20a has been biting her nails and putting them in the in-flight magazine.
18|123614|2009-10-19 20:08:54|NBC Studios in New York has lots of security and even more hand sanitizer
18|123615|2009-10-19 13:55:22|na, it's fine. prefer the real pastrami though
18|123616|2009-10-19 13:54:39|I'm gettin your foursquares cause I forget to change cities. biz made me go to Chicago diner w him... yuck!
18|123617|2009-10-19 11:22:49|On green vegetables only after a meatbomb trifecta: Defonte's of Brooklyn (meatball sand), Bobby Flay Steak (ribeye), Whitehouse (hoagie)
18|123618|2009-10-19 11:16:32|forgot to mention in each of our calls that my girlfriend angie is a house fanatic, she Tivos all the reruns
18|123619|2009-10-18 00:09:45|the roll is key, it's true
18|123620|2009-10-18 00:08:26|Surrounded by Yankees fans who are probably all from New Jersey...  nightmare.
18|123621|2009-10-16 10:54:11|i have to got to Atlantic City this weekend, but I'm back on Mon, Tues. i'm at 55th and 10th. where are you these days?
18|123622|2009-10-16 10:18:54|The New York City bodega - with its $2 egg sandwich on a roll and cheap coffee - is a wonderful thing. Why don't other US cities have these?
18|123623|2009-10-15 16:00:04|Riding Amtrak from NYC to Philly. This whole ride is a Sopranos set.
18|123624|2009-10-15 00:24:34|We partnered w/ Fairmont Hotels & Resorts to create a unique game on Twitter... tmw at 5pm ET to play http://bit.ly/trazzlergame
18|123625|2009-10-14 18:49:06|RIP Captain Lou Albano. Your work with The Moondogs tag team was a personal favorite.
18|123626|2009-10-14 12:07:13|Watching movie previews at a Shell station. 2012. Cusack looks like he pooped his pants.
18|123627|2009-10-13 19:46:31|Sitting next to a 10 year old who just took a break from reading about Ho Chi Minh by punching equations into an old-school calculator.
18|123628|2009-10-13 00:14:35|A Serious Man. #1 movie.
18|123629|2009-10-10 16:44:57|I like it when the MUNI trains just stop, inexplicably. To rest? To think?
18|123630|2009-10-10 13:11:48|post a trazzler trip, i'll bet we have 0 for central uruguay
18|123631|2009-11-23 19:05:20|Hello world!
18|123632|2009-11-23 18:56:34|Somebody should make a monster truck out of a Dulles Airport PeopleMover when they finally retire these things
18|123633|2009-11-23 15:54:29|bad news... these are washington redskins colors and the redskins stink!
18|123634|2009-11-22 07:16:53|Getting ready for my brother's wedding
18|123635|2009-11-21 08:21:54|Thoughtzer, the new Twitter app for updating your status with your mind, doesn't work.
18|123636|2009-11-20 21:17:59|If you need 50 blue blazers, a restaurant in DC is the best place to go
18|123637|2009-11-19 18:28:23|Experienced LA rush hour last week. In DC rush hour right now. Both are awesome!
18|123638|2009-11-19 15:11:57|Hello world!
18|123639|2009-11-19 08:38:10|Great pic from photog Dave Lloyd traveling through rural China http://brizzly.com/pic/GLS
18|123640|2009-11-18 15:16:04|Does the style of waif-like old ladies on the Upper East who wear giant sunglasses and furs have a name?
18|123641|2009-11-18 12:05:46|party
18|123642|2009-11-18 10:02:01|Looking forward to taking the train from NYC to DC tonight... love riding on Amtrak.
18|123643|2009-11-16 11:38:41|Hello world!
18|123644|2009-11-14 17:22:42|Eating at Fish in Sausalito. I think it tastes better because it's here  http://yfrog.com/7hldedj
18|123645|2009-11-13 21:31:48|Working with on Trazzler plans from the Panera Bread Company. Panera Bread Company: Where Business Gets Done.
18|123646|2009-11-13 15:44:02|We never fail to outperform on this Google search: chiang mai women's prison massage
18|123647|2009-11-12 22:12:14|yeah, heroin leftovers are not good toys for kids
18|123648|2009-11-12 16:44:43|right outside of the HQ sadly (Polaris/Dogpatch space). Can assure you I'm just on the coffee today.
18|123649|2009-11-12 16:34:30|Almost stepped on this  http://yfrog.com/1gj5ij
18|123650|2009-11-11 18:14:21|thx!
18|123651|2009-11-11 18:13:19|Thinking about the residents I saw in Santa Barbara over the weekend... I'm pretty sure a lot of the guys are Cobra Kai
18|123652|2009-11-10 13:46:40|Warning: Don't ever click on #virgin in the office on Brizzly
18|123653|2009-11-10 13:45:37|Doing something I read in a time management book. #virgin
18|123654|2009-11-07 17:40:50|First time at Clifton's Cafeteria, this place rules
18|123655|2009-11-06 23:51:16|damn good burger!
18|123656|2009-11-06 23:47:48|Spaghetti & meatballs at Little Dom's with Hamburger & fries at Father's Office with   #bigmeatfriday
18|123657|2009-11-06 18:34:49|405 on a Fri, good times... Los Angeles excels at traffic.
18|123658|2009-11-05 13:50:52|AT&T is back on my good side. Just got a collect call from Men's Central Jail and they refused it. That makes up for 17 dropped calls.
18|123659|2009-11-04 20:07:42|Always enjoyable to see the Yankees, a scrappy team of likeable underdogs, do so well.
18|123660|2009-11-03 19:56:35|Hunch's score: Right - 8, Wrong - 2. Fun to play, like the format too
18|123661|2009-11-03 18:49:14|tried the quiz on cdixon.org, what kind of feedback are you looking for?
18|123662|2009-11-03 16:21:00|I fear a certain employee at my gym has the potential to go postal. Postential?
18|123663|2009-11-03 01:15:18|Larry just killed that swan
18|123664|2009-11-02 13:52:10|New & improved Trazzler recommendations, where we delve into your Travel Personality, is live (blog.trazzler.com/. Would love your feedback
59|123665|2009-10-31 19:27:52|What's ugly and wrap in plastic
59|123666|2009-10-31 19:17:30|Spare ribs
59|123667|2009-10-31 19:14:37|What's a Skeltons fav bq
59|123668|2009-10-31 19:07:16|Marty
59|123669|2009-10-31 19:07:07|Be nicearty let sandy have fun
59|123670|2009-10-31 19:01:30|Super glued ones.
59|123671|2009-10-31 19:00:53|Why not bring a ghost to a football game
59|123672|2009-10-31 18:57:52|He boos to much
59|123673|2009-10-31 18:57:32|Why not bring a ghost toast football game
59|123674|2009-10-31 18:45:26|Not going to your house since you don't know
59|123675|2009-10-31 18:44:24|Bugger
59|123676|2009-10-31 18:43:17|What's the diff between sugar. And a  buger?
59|123677|2009-10-31 18:33:58|Wrap
59|123678|2009-10-31 18:33:39|What is a mummys fav music.
59|123679|2009-10-31 18:25:55|Make it look like the end zone
59|123680|2009-10-31 18:21:58|How do you keep the stl rams out of your front yard?
59|123681|2009-10-31 10:18:35|nice work on your cover story! - http://tinyurl.com/ycj5o6y
59|123682|2009-10-24 20:28:29|He did not want to be a party pooper!
59|123683|2009-10-31 20:32:59|Roman catholic
59|123684|2009-10-31 20:32:19|Nun
59|123685|2009-10-31 20:32:15|What do you call a sleep walking noun.
59|123686|2009-10-31 20:23:49|Serial killer
59|123687|2009-10-31 20:22:25|I eat cereal everyday what am  I
59|123688|2009-10-31 20:11:52|Eileen
59|123689|2009-10-31 20:11:34|What do you call a one leg women
59|123690|2009-10-31 20:05:24|It got toad
59|123691|2009-10-31 20:04:30|What happen to the frogs car
59|123692|2009-10-31 19:52:26|Thanks all is well
59|123693|2009-10-31 19:43:42|The rams need to the bank and make a deposit.
59|123694|2009-10-31 19:43:02|To get the quaterback.
59|123695|2009-10-31 19:41:50|Why did the football team go the bank.
59|123696|2009-10-31 19:41:05|An
59|123697|2009-10-31 19:39:11|What's in the middle of France
59|123698|2009-10-31 19:38:17|French fly
59|123699|2009-10-31 19:37:28|What do frogs eat in France
59|123700|2009-10-31 19:31:07|Ground beef.
59|123701|2009-10-31 19:30:20|What's a legless cow called
59|123702|2009-10-31 19:28:45|Your drivers license
89|123845|2009-10-28 12:50:02|Think I need a lot more coffee
89|123846|2009-10-27 20:22:35|Thanks for the awesome birthday present of pop tarts!
89|123847|2009-10-27 00:02:00|oh crap, are you ok? was it that knee?
89|123848|2009-10-26 21:25:59|woot! i reached over a 1000 followers! just by being me. (i guess) most of them look like actual ppl too.
89|123849|2009-10-26 21:24:46|thanks! that was my first instinct (Should always go with that, righ?)
89|123850|2009-10-26 20:25:15|I still love escalaters! (However u spell)
89|123851|2009-10-26 20:23:17|you got him already! Congrats!
89|123852|2009-10-26 19:54:00|Ok, my lesson to the world today, on my 25th b-day ;). Be up front with ppl. Soo much easier/ less stressful in the long run.
89|123853|2009-10-26 18:01:02|ha. Thanks Julian, I'm old! I Deny birthdays.
89|123854|2009-10-26 17:41:33|R.E.M.'s perfect circle just snuck up on me... Been a looong time, forgot how amazingly beautiful it is.
89|123855|2009-10-26 16:30:39|Bummer, one of my earrings is missing.
89|123856|2009-10-26 15:57:29|thanks again to everyone for the warm birthday wishes!!
89|123857|2009-10-26 15:57:14|i don't think you know me!
89|123858|2009-10-26 15:54:59|happy birthday to same year too!!
89|123859|2009-10-26 15:54:27|ok, out of perfume for weeks now, have depleted all my samples except men's cologne, (why do they send me that) so that's why i smell manly
89|123860|2009-10-26 13:31:16|Thanks for the birthday happy wishes!
89|123861|2009-10-24 19:08:49|ooops! thot i was! ugh, that's what's been wrong. :(
89|123862|2009-10-24 12:21:08|ha. i think i'm one of the jealous ppl. there are good apps you can download. sorry to hear about schedule fuck up. that sucks.a lot
89|123863|2009-10-24 11:03:31|what kind of phone do you have? you can, it's better, or you can just set your phone up on the site, and text to 40404
89|123864|2009-10-24 10:51:06|shocked and awed that my life has evolved in such a way that i get up at 8:30 AM on a saturday voluntarily, and for no reason.
89|123865|2009-11-13 19:53:28|Finishing up a day of cloud painting. Off to see kitties, then dinner. Yum.
89|123866|2009-11-11 22:06:08|Burrr!
89|123867|2009-11-10 23:42:40|Almost home! (Looong day!)
89|123868|2009-11-09 18:59:59|Wow! Wish I could have a gorgeous aquarium like that in my apartment! I guess, for the cat to look at. (Cuz I'm certainly never there!)
89|123869|2009-11-09 18:52:58|Also... People are looking at me again!
89|123870|2009-11-09 18:52:22|Sleepily rode crowded bus with hands covering most prescious extremities at all times. (Ipod and blackberry!)
89|123871|2009-11-08 13:30:11|Hey, can you um, NOT run me over, please? THANKS!
89|123872|2009-11-07 23:59:59|happy birthday Krissy!!!
89|123873|2009-11-07 23:36:55|Why am I so freaking hungry? ! Like in a rage- hungry!
89|123874|2009-11-07 18:08:37|Zenyatta won Breeder's Cup! First female to win ever. 4th to try.
89|123875|2009-11-06 22:13:11|Finally headed home, cold and thirsty and hungry- but pretty perked-up mood wise after playing with a kitten for about an hour.
89|123876|2009-11-06 20:49:15|Summary, dead tired, cold, ipod dead and heading into somewhat unknown territories. On unknown bus. Not worried.
89|123877|2009-11-06 20:47:45|Colder weather is kind of exciting, except for the whole being cold thing.
89|123878|2009-11-05 19:35:51|OiioÃ‚Pp
89|123879|2009-11-05 13:32:23|He's ok, I think- heading back:)
89|123880|2009-11-05 12:49:38|Rushing home to check on cat, horrifying images dancing through my head.
89|123881|2009-11-04 19:32:54|obdob (oh-ba-dobe) he's 12
89|123882|2009-11-03 21:47:28|Most of my things hurt. Tired.
89|123883|2009-11-03 21:45:47|Failed a little with my sugar intake decrease attempt today. Not giving up.
89|123884|2009-11-03 16:07:24|Did anyone tell the weather it's november?
89|123885|2009-11-02 22:40:42|Eek, left my apt over 12 and 1/2 hours ago.
89|123886|2009-11-02 21:57:42|Soo tired.
89|123887|2009-10-30 19:00:09|what is yellowjacket?
89|123888|2009-10-30 10:32:54|Oops-forgot to dress in a costume- oh well, I'm scary enough!
89|123889|2009-10-28 21:36:06|to clarify any confusion, smoothies will not be changing to thursdays permanently, this was a one time thing. sorry and thanks for understan
89|123890|2009-10-28 21:35:29|just one time smoothiethursday, in case there was confusion.
89|123891|2009-10-28 21:30:45|bright light on crane still feet from my apartment. they're filming something... not there, but in the park (?) i was assured.
89|123892|2009-10-28 21:30:05|...excuse for exercise, lame i know, but slight improvement over absolutely nothing.
89|123893|2009-10-28 21:29:28|feeling a little iffy. about to check on the laundry and probably walk around the block a few times at an incredibly feeble attempt/ excuse.
89|123894|2009-10-28 20:48:06|Finally haf a famed Anthony's cookie- that's a pretty darned good cookie!
89|123895|2009-10-28 20:47:24|Ok, no huge catastrophe to account for the huge reflective and bright light on crane, feet from my top floor apt. Can't even explain. Ugh.
89|123896|2009-10-23 21:27:58|Walk to store has been adventurous so far- people are behaving as though they can see me. Can people see me?
89|123897|2009-10-23 21:19:40|Walking to jeffrey's for more raw catfood. Yeah, I know how to party. Cars are scary-especially when they honk:(
89|123898|2009-10-23 19:18:24|Hil-aar-ioouuss! One of the best teatimes ever!!!
89|123899|2009-10-23 19:13:02|hello? Practice twitter! Ok?
89|123900|2009-10-23 18:44:06|Seems like this week, everything changed.
89|123901|2009-10-22 17:13:08|Special thanks to and for helping bring up groceries cuz of broken elevator. Also elevator dude helped :)
89|123902|2009-10-22 16:27:15|Great, elevator out just in time for me to go to the store.
89|123903|2009-10-21 17:49:15|u forgot to drink the french press I made
89|123904|2009-10-21 17:47:35|;)
94|123905|2009-10-30 15:59:16|#treat is awesome, but #trick is more fun.
